Report_Data_Extracted,PHU_Num,PHU,LTC_Home,LTCH_Num,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases,1st_dose_staff_vac_rate,2nd_dose_staff_vac_rate,FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS,TOTAL_CASES,CASE_FATALITY_RATE,Daily_New_Cases,Date,PHU ID,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
2021-12-30,3895,TORONTO,Elm Grove Living Centre,2515,Toronto,126.0,<5,19,<5,0.99,0.99,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,West Park Long Term Care Centre,2848,Toronto,200.0,<5,30,<5,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Lakeside Long Term Care Centre,2929,Toronto,128.0,0,6,7,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Wellesley Central Place,2959,Toronto,150.0,0,10,6,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Norwood Nursing Home,2201,Toronto,60.0,<5,5,<5,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Harold and Grace Baker Centre,2732,Toronto,120.0,0,17,<5,0.99,0.99,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,The Kensington Gardens,2852,Toronto,350.0,<5,12,<5,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Maynard Nursing Home,2211,Toronto,77.0,<5,<5,9,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,St. George Care Community,2594,Toronto,238.0,0,19,6,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Weston Terrace Care Community,2874,Toronto,224.0,<5,37,<5,1.0,0.99,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,2230,DURHAM,ReachView Village,2635,Uxbridge,100.0,0,17,<5,1.0,1.0,2021-12-30,DURHAM REGION,2230.0,3899,29276,390,33175,0.01175584024114544,538,2021-12-30,2230,0.9035561877667141,0.8629361793431185,0.0
2021-12-30,2246,NIAGARA,"Niagara Health System, Welland Hospital Site, Extended Care Unit",2607,Welland,115.0,0,0,5,1.0,1.0,2021-12-30,NIAGARA REGION,2246.0,2258,19347,447,21605,0.020689655172413793,318,2021-12-30,2246,0.8716397664677793,0.8323257215394063,0.0
2021-12-30,2266,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Arthur Nursing Home,2748,Arthur,80.0,<5,19,<5,1.0,1.0,2021-12-30,WELLINGTON-DUFFERIN-GUELPH,2266.0,1783,10205,123,11988,0.01026026026026026,346,2021-12-30,2266,0.8895986307478709,0.8492739388927907,0.0
2021-12-30,2260,SIMCOE-MUSKOKA,Bob Rumball Home for The Deaf,2967,Barrie,64.0,0,0,6,0.9595133437990597,0.9437441130298294,2021-12-30,SIMCOE MUSKOKA DISTRICT,2260.0,3024,17261,275,20285,0.013556815380823269,441,2021-12-30,2260,0.8678795965079766,0.8281257404446694,0.0
2021-12-30,2238,HASTINGS PRINCE EDWARD,Belmont Long Term Care Facility,2901,Belleville,128.0,0,0,<5,1.0,1.0,2021-12-30,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,897,2219,20,3116,0.006418485237483954,148,2021-12-30,2238,0.851731873410071,0.810383725522488,0.0
2021-12-30,2251,OTTAWA,Extendicare Starwood,2485,Nepean,192.0,18,26,6,1.0,1.0,2021-12-30,CITY OF OTTAWA,2251.0,6221,33583,605,39804,0.015199477439453322,683,2021-12-30,2251,0.9215151942617029,0.8707031700842535,0.0
2021-12-30,2270,YORK REGION,Southlake Residential Care Village,2955,Newmarket,224.0,9,<5,21,1.0,1.0,2021-12-30,YORK REGION,2270.0,7540,61295,825,68835,0.011985181956853346,1224,2021-12-30,2270,0.8842764152394275,0.8454770528408325,0.0
2021-12-30,3895,TORONTO,North Park Nursing Home,909,North York,75.0,0,17,<5,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Hawthorne Place Care Centre,2586,North York,269.0,0,51,<5,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,2236,HALTON,Post Inn Village,M620,Oakville,228.0,0,<5,<5,1.0,1.0,2021-12-30,HALTON REGION,2236.0,4656,21199,226,25855,0.008741055888609553,732,2021-12-30,2236,0.9099190957983504,0.8661567727184367,0.0
2021-12-30,2266,WELLINGTON-DUFFERIN-GUELPH,Avalon Retirement Centre,2715,Orangeville,137.0,0,0,<5,0.9595133437990597,0.9437441130298294,2021-12-30,WELLINGTON-DUFFERIN-GUELPH,2266.0,1783,10205,123,11988,0.01026026026026026,346,2021-12-30,2266,0.8895986307478709,0.8492739388927907,0.0
2021-12-30,2260,SIMCOE-MUSKOKA,Trillium Manor Home for the Aged,M585,Orillia,122.0,13,5,5,1.0,1.0,2021-12-30,SIMCOE MUSKOKA DISTRICT,2260.0,3024,17261,275,20285,0.013556815380823269,441,2021-12-30,2260,0.8678795965079766,0.8281257404446694,0.0
2021-12-30,2230,DURHAM,Hillsdale Estates,M539,Oshawa,300.0,<5,8,5,1.0,0.97,2021-12-30,DURHAM REGION,2230.0,3899,29276,390,33175,0.01175584024114544,538,2021-12-30,2230,0.9035561877667141,0.8629361793431185,0.0
2021-12-30,2230,DURHAM,Chartwell Wynfield Long Term Care Residence,2885,Oshawa,172.0,<5,0,<5,1.0,1.0,2021-12-30,DURHAM REGION,2230.0,3899,29276,390,33175,0.01175584024114544,538,2021-12-30,2230,0.9035561877667141,0.8629361793431185,0.0
2021-12-30,2251,OTTAWA,St. Patrick's Home,3015,Ottawa,288.0,<5,<5,11,1.0,1.0,2021-12-30,CITY OF OTTAWA,2251.0,6221,33583,605,39804,0.015199477439453322,683,2021-12-30,2251,0.9215151942617029,0.8707031700842535,0.0
2021-12-30,2251,OTTAWA,Peter D. Clark Centre,M609,Ottawa,216.0,<5,8,5,1.0,1.0,2021-12-30,CITY OF OTTAWA,2251.0,6221,33583,605,39804,0.015199477439453322,683,2021-12-30,2251,0.9215151942617029,0.8707031700842535,0.0
2021-12-30,2251,OTTAWA,Glebe Centre,2811,Ottawa,254.0,<5,<5,<5,1.0,1.0,2021-12-30,CITY OF OTTAWA,2251.0,6221,33583,605,39804,0.015199477439453322,683,2021-12-30,2251,0.9215151942617029,0.8707031700842535,0.0
2021-12-30,2266,WELLINGTON-DUFFERIN-GUELPH,Royal Terrace,2767,Palmerston,67.0,<5,0,10,1.0,1.0,2021-12-30,WELLINGTON-DUFFERIN-GUELPH,2266.0,1783,10205,123,11988,0.01026026026026026,346,2021-12-30,2266,0.8895986307478709,0.8492739388927907,0.0
2021-12-30,2255,PETERBOROUGH,Riverview Manor Nursing Home,2722,Peterborough,124.0,5,0,9,1.0,1.0,2021-12-30,PETERBOROUGH COUNTY-CITY,2255.0,603,2202,27,2805,0.009625668449197862,115,2021-12-30,2255,0.8749728084543861,0.8368507263163962,0.0
2021-12-30,2255,PETERBOROUGH,Fairhaven,M520,Peterborough,256.0,0,<5,8,1.0,1.0,2021-12-30,PETERBOROUGH COUNTY-CITY,2255.0,603,2202,27,2805,0.009625668449197862,115,2021-12-30,2255,0.8749728084543861,0.8368507263163962,0.0
2021-12-30,2238,HASTINGS PRINCE EDWARD,Hallowell House,891,Picton,97.0,0,0,<5,1.0,1.0,2021-12-30,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,897,2219,20,3116,0.006418485237483954,148,2021-12-30,2238,0.851731873410071,0.810383725522488,0.0
2021-12-30,2235,HALIBURTON KAWARTHA PR,Hope Street Terrace,2639,Port Hope,97.0,<5,5,<5,0.97,0.97,2021-12-30,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,567,2706,63,3273,0.01924839596700275,80,2021-12-30,2235,0.8713351254864466,0.8350175856810682,0.0
2021-12-30,2235,HALIBURTON KAWARTHA PR,Extendicare Port Hope,2925,Port Hope,128.0,<5,0,<5,0.99,0.99,2021-12-30,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,567,2706,63,3273,0.01924839596700275,80,2021-12-30,2235,0.8713351254864466,0.8350175856810682,0.0
2021-12-30,2242,LAMBTON,Vision Nursing Home,2659,Sarnia,146.0,<5,10,<5,1.0,1.0,2021-12-30,LAMBTON COUNTY,2242.0,675,4621,80,5296,0.015105740181268883,104,2021-12-30,2242,0.8277317858314167,0.7941287677013288,0.0
2021-12-30,3895,TORONTO,Altamont Care Community,956,Scarborough,159.0,<5,53,<5,0.9595133437990597,0.9437441130298294,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Ina Grafton Gage Home,3034,Scarborough,128.0,<5,31,<5,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Extendicare Scarborough,2117,Scarborough,154.0,38,14,32,0.98,0.98,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Chartwell Trilogy Long Term Care Residence,2899,Scarborough,197.0,<5,12,<5,0.9595133437990597,0.9437441130298294,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Extendicare Guildwood,2164,Scarborough,169.0,0,48,<5,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Midland Gardens Care Community,2789,Scarborough,299.0,0,43,5,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Fieldstone Commons Care Community,2906,Scarborough,224.0,<5,<5,6,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Hellenic Home - Scarborough,2941,Scarborough,128.0,0,21,10,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,2234,HALDIMAND-NORFOLK,Norview Lodge,M624,Simcoe,179.0,0,0,<5,1.0,1.0,2021-12-30,HALDIMAND-NORFOLK,2234.0,489,3670,61,4159,0.014666987256552055,80,2021-12-30,2234,0.8258151032785097,0.7920138091360241,0.0
2021-12-30,4913,SOUTH WEST,Valleyview Home,M628,St Thomas,136.0,0,0,<5,1.0,1.0,2021-12-30,OXFORD ELGIN-ST.THOMAS,4913.0,784,5872,110,6656,0.016526442307692308,114,2021-12-30,4913,0.8351788122015318,0.7994539334021529,0.0
2021-12-30,2261,SUDBURY,"St. Joseph's Villa, Sudbury",2913,Sudbury,128.0,0,<5,<5,1.0,0.98,2021-12-30,SUDBURY AND DISTRICT,2261.0,720,4434,52,5154,0.010089251067132324,164,2021-12-30,2261,0.8829544153981836,0.838302914425362,0.0
2021-12-30,2261,SUDBURY,Pioneer Manor,M566,Sudbury,433.0,<5,<5,<5,1.0,0.99,2021-12-30,SUDBURY AND DISTRICT,2261.0,720,4434,52,5154,0.010089251067132324,164,2021-12-30,2261,0.8829544153981836,0.838302914425362,0.0
2021-12-30,2246,NIAGARA,Linhaven,M551,St Catherines,248.0,0,0,<5,1.0,1.0,2021-12-30,NIAGARA REGION,2246.0,2258,19347,447,21605,0.020689655172413793,318,2021-12-30,2246,0.8716397664677793,0.8323257215394063,0.0
2021-12-30,2270,YORK REGION,River Glen Haven Nursing Home,1021,Sutton West,119.0,0,36,7,1.0,1.0,2021-12-30,YORK REGION,2270.0,7540,61295,825,68835,0.011985181956853346,1224,2021-12-30,2270,0.8842764152394275,0.8454770528408325,0.0
2021-12-30,2270,YORK REGION,Woodbridge Vista Care Community,2945,Woodbridge,224.0,<5,31,9,1.0,0.97,2021-12-30,YORK REGION,2270.0,7540,61295,825,68835,0.011985181956853346,1224,2021-12-30,2270,0.8842764152394275,0.8454770528408325,0.0
2021-12-30,2227,BRANT,Fox Ridge Care Community,2570,Brantford,122.0,8,0,8,1.0,1.0,2021-12-30,BRANT COUNTY,2227.0,798,5314,37,6112,0.006053664921465969,200,2021-12-30,2227,0.8726536790717289,0.8319801263647931,0.0
2021-12-30,2236,HALTON,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,175.0,5,<5,6,1.0,1.0,2021-12-30,HALTON REGION,2236.0,4656,21199,226,25855,0.008741055888609553,732,2021-12-30,2236,0.9099190957983504,0.8661567727184367,0.0
2021-12-30,2265,WATERLOO,Golden Years Nursing Home,1033,Cambridge,88.0,7,<5,8,1.0,1.0,2021-12-30,WATERLOO REGION,2265.0,2892,21979,314,24871,0.012625145752080737,628,2021-12-30,2265,0.8844441476336762,0.8424380036507725,0.0
2021-12-30,2261,SUDBURY,The Bignucolo Residence,2864,Chapleau,19.0,0,0,<5,1.0,0.99,2021-12-30,SUDBURY AND DISTRICT,2261.0,720,4434,52,5154,0.010089251067132324,164,2021-12-30,2261,0.8829544153981836,0.838302914425362,0.0
2021-12-30,2235,HALIBURTON KAWARTHA PR,Golden Plough Lodge,M531,Cobourg,151.0,0,0,5,1.0,1.0,2021-12-30,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,567,2706,63,3273,0.01924839596700275,80,2021-12-30,2235,0.8713351254864466,0.8350175856810682,0.0
2021-12-30,2260,SIMCOE-MUSKOKA,Bay Haven Nursing Home,2657,Collingwood,60.0,<5,0,7,0.9595133437990597,0.9437441130298294,2021-12-30,SIMCOE MUSKOKA DISTRICT,2260.0,3024,17261,275,20285,0.013556815380823269,441,2021-12-30,2260,0.8678795965079766,0.8281257404446694,0.0
2021-12-30,2244,MIDDLESEX-LONDON,Middlesex Terrace,1030,Delaware,105.0,<5,18,<5,1.0,1.0,2021-12-30,MIDDLESEX-LONDON,2244.0,2847,15789,256,18636,0.0137368534020176,446,2021-12-30,2244,0.9112158651325984,0.8678650823106788,0.0
2021-12-30,2233,GREY-BRUCE,Rockwood Terrace Home for the Aged,M570,Durham,100.0,11,0,<5,0.99,0.99,2021-12-30,GREY BRUCE,2233.0,676,2697,31,3373,0.009190631485324638,126,2021-12-30,2233,0.8220960357289249,0.7901163057532495,0.0
2021-12-30,4913,SOUTH WEST,Bobier Villa,M603,Dutton,57.0,0,0,<5,1.0,1.0,2021-12-30,OXFORD ELGIN-ST.THOMAS,4913.0,784,5872,110,6656,0.016526442307692308,114,2021-12-30,4913,0.8351788122015318,0.7994539334021529,0.0
2021-12-30,3895,TORONTO,Kipling Acres,M545,Etobicoke,337.0,<5,16,19,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Deerwood Creek Care Community,2837,Etobicoke,160.0,<5,<5,9,1.0,0.99,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Eatonville Care Centre,2468,Etobicoke,247.0,<5,42,10,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Chartwell Westbury Long Term Care Residence,2943,Etobicoke,187.0,0,25,5,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-30,3895,TORONTO,Humber Valley Terrace,2716,Etobicoke,158.0,0,36,9,1.0,1.0,2021-12-30,TORONTO,3895.0,24677,180516,3572,205193,0.01740800124760591,3478,2021-12-30,3895,0.8900663201620189,0.849089333373179,0.0
2021-12-31,3895,TORONTO,Altamont Care Community,956,Scarborough,159.0,<5,53,<5,0.9595133437990597,0.9437441130298294,2021-12-31,TORONTO,3895.0,27337,181751,3576,209088,0.017102846648301195,3899,2021-12-31,3895,0.8906731094156239,0.8493597633163299,0.0
2021-12-31,2241,KINGSTON FRONTENAC L & A,Arbour Heights,2982,Kingston,174.0,0,0,<5,1.0,1.0,2021-12-31,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1576,4571,22,6147,0.003578981617048967,287,2021-12-31,2241,0.9214919562453372,0.8689448548341336,0.0
2021-12-31,2266,WELLINGTON-DUFFERIN-GUELPH,Avalon Retirement Centre,2715,Orangeville,137.0,0,0,<5,0.9595133437990597,0.9437441130298294,2021-12-31,WELLINGTON-DUFFERIN-GUELPH,2266.0,2008,10298,123,12306,0.009995124329595319,318,2021-12-31,2266,0.8902124832318972,0.8495492697863612,0.0
2021-12-31,2260,SIMCOE-MUSKOKA,Bay Haven Nursing Home,2657,Collingwood,60.0,<5,0,12,0.9595133437990597,0.9437441130298294,2021-12-31,SIMCOE MUSKOKA DISTRICT,2260.0,3469,17478,275,20947,0.013128371604525707,662,2021-12-31,2260,0.8685057682796379,0.8285770810089601,0.0
2021-12-31,2238,HASTINGS PRINCE EDWARD,Belmont Long Term Care Facility,2901,Belleville,128.0,0,0,<5,1.0,1.0,2021-12-31,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,1074,2268,20,3342,0.005984440454817474,226,2021-12-31,2238,0.8521076203069612,0.8105260296664167,0.0
2021-12-31,2260,SIMCOE-MUSKOKA,Bob Rumball Home for The Deaf,2967,Barrie,64.0,0,0,6,0.9595133437990597,0.9437441130298294,2021-12-31,SIMCOE MUSKOKA DISTRICT,2260.0,3469,17478,275,20947,0.013128371604525707,662,2021-12-31,2260,0.8685057682796379,0.8285770810089601,0.0
2021-12-31,4913,SOUTH WEST,Bobier Villa,M603,Dutton,57.0,0,0,<5,1.0,1.0,2021-12-31,OXFORD ELGIN-ST.THOMAS,4913.0,907,5946,111,6853,0.01619728586020721,198,2021-12-31,4913,0.8354676472378693,0.7997570159066506,0.0
2021-12-31,2253,PEEL,Camilla Care Community,2472,Mississauga,236.0,<5,68,<5,1.0,1.0,2021-12-31,PEEL REGION,2253.0,9826,118789,993,128615,0.007720716868172453,1639,2021-12-31,2253,0.8938470360089519,0.8532714830601128,0.0
2021-12-31,2266,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Arthur Nursing Home,2748,Arthur,80.0,<5,19,<5,1.0,1.0,2021-12-31,WELLINGTON-DUFFERIN-GUELPH,2266.0,2008,10298,123,12306,0.009995124329595319,318,2021-12-31,2266,0.8902124832318972,0.8495492697863612,0.0
2021-12-31,2238,HASTINGS PRINCE EDWARD,Caressant Care Marmora,2718,Marmora,84.0,0,0,<5,1.0,1.0,2021-12-31,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,1074,2268,20,3342,0.005984440454817474,226,2021-12-31,2238,0.8521076203069612,0.8105260296664167,0.0
2021-12-31,2251,OTTAWA,Carlingview Manor,2420,Ottawa,303.0,<5,61,<5,1.0,1.0,2021-12-31,CITY OF OTTAWA,2251.0,7314,33921,605,41235,0.01467200194009943,1431,2021-12-31,2251,0.922032694699855,0.8710213647264007,0.0
2021-12-31,3895,TORONTO,Cedarvale Terrace,2591,Toronto,218.0,0,9,8,0.9595133437990597,0.9437441130298294,2021-12-31,TORONTO,3895.0,27337,181751,3576,209088,0.017102846648301195,3899,2021-12-31,3895,0.8906731094156239,0.8493597633163299,0.0
2021-12-31,2258,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,2988,Clarence Creek,113.0,<5,0,10,1.0,1.0,2021-12-31,EASTERN ONTARIO,2258.0,1458,6169,125,7627,0.016389143831126263,285,2021-12-31,2258,0.8819212627347612,0.8367868242670843,0.0
2021-12-31,2236,HALTON,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,175.0,5,<5,6,1.0,1.0,2021-12-31,HALTON REGION,2236.0,5138,21473,226,26611,0.008492728570891736,756,2021-12-31,2236,0.9106707458182525,0.8662530431643355,0.0
2021-12-31,2265,WATERLOO,Chartwell Elmira Long Term Care Residence,2471,Elmira,48.0,0,0,<5,1.0,1.0,2021-12-31,WATERLOO REGION,2265.0,3241,22164,313,25405,0.0123204093682346,533,2021-12-31,2265,0.8852566671118828,0.842970407966401,0.0
2021-12-31,2244,MIDDLESEX-LONDON,Chartwell London Long Term Care Residence,2919,London,95.0,<5,0,0,1.0,1.0,2021-12-31,MIDDLESEX-LONDON,2244.0,3269,15941,257,19210,0.013378448724622592,575,2021-12-31,2244,0.9117755897743118,0.8681208939633369,0.0
2021-12-31,3895,TORONTO,Chartwell Trilogy Long Term Care Residence,2899,Scarborough,197.0,<5,12,<5,0.9595133437990597,0.9437441130298294,2021-12-31,TORONTO,3895.0,27337,181751,3576,209088,0.017102846648301195,3899,2021-12-31,3895,0.8906731094156239,0.8493597633163299,0.0
2021-12-31,3895,TORONTO,Chartwell Westbury Long Term Care Residence,2943,Etobicoke,187.0,0,25,5,1.0,1.0,2021-12-31,TORONTO,3895.0,27337,181751,3576,209088,0.017102846648301195,3899,2021-12-31,3895,0.8906731094156239,0.8493597633163299,0.0
2021-12-31,2265,WATERLOO,Chartwell Westmount Long Term Care Residence,2880,Kitchener,160.0,<5,19,0,1.0,1.0,2021-12-31,WATERLOO REGION,2265.0,3241,22164,313,25405,0.0123204093682346,533,2021-12-31,2265,0.8852566671118828,0.842970407966401,0.0
2021-12-31,2230,DURHAM,Chartwell Wynfield Long Term Care Residence,2885,Oshawa,172.0,<5,0,<5,1.0,1.0,2021-12-31,DURHAM REGION,2230.0,4456,29485,390,33941,0.011490527680386553,766,2021-12-31,2230,0.904193917528231,0.8633315320613174,0.0
2021-12-31,2244,MIDDLESEX-LONDON,Country Terrace,907,Komoka,120.0,<5,26,<5,1.0,1.0,2021-12-31,MIDDLESEX-LONDON,2244.0,3269,15941,257,19210,0.013378448724622592,575,2021-12-31,2244,0.9117755897743118,0.8681208939633369,0.0
2021-12-31,3895,TORONTO,Deerwood Creek Care Community,2837,Etobicoke,160.0,<5,<5,10,1.0,0.99,2021-12-31,TORONTO,3895.0,27337,181751,3576,209088,0.017102846648301195,3899,2021-12-31,3895,0.8906731094156239,0.8493597633163299,0.0
2021-12-31,3895,TORONTO,Eatonville Care Centre,2468,Etobicoke,247.0,<5,42,10,1.0,1.0,2021-12-31,TORONTO,3895.0,27337,181751,3576,209088,0.017102846648301195,3899,2021-12-31,3895,0.8906731094156239,0.8493597633163299,0.0
2021-12-31,3895,TORONTO,Elm Grove Living Centre,2515,Toronto,126.0,<5,19,<5,0.99,0.99,2021-12-31,TORONTO,3895.0,27337,181751,3576,209088,0.017102846648301195,3899,2021-12-31,3895,0.8906731094156239,0.8493597633163299,0.0
2021-12-31,2244,MIDDLESEX-LONDON,Elmwood Place,3054,London,128.0,<5,0,7,1.0,1.0,2021-12-31,MIDDLESEX-LONDON,2244.0,3269,15941,257,19210,0.013378448724622592,575,2021-12-31,2244,0.9117755897743118,0.8681208939633369,0.0
2021-12-31,2253,PEEL,Extendicare Brampton,2847,Brampton,150.0,<5,<5,7,1.0,1.0,2021-12-31,PEEL REGION,2253.0,9826,118789,993,128615,0.007720716868172453,1639,2021-12-31,2253,0.8938470360089519,0.8532714830601128,0.0
2021-12-31,3895,TORONTO,Extendicare Guildwood,2164,Scarborough,169.0,0,48,<5,1.0,1.0,2021-12-31,TORONTO,3895.0,27337,181751,3576,209088,0.017102846648301195,3899,2021-12-31,3895,0.8906731094156239,0.8493597633163299,0.0
2021-12-31,2237,HAMILTON,Extendicare Hamilton,2858,Hamilton,160.0,<5,0,<5,0.99,0.99,2021-12-31,CITY OF HAMILTON,2237.0,5172,26961,418,32133,0.013008433697444994,865,2021-12-31,2237,0.8695608806842839,0.8288541925917827,0.0
2021-12-31,2241,KINGSTON FRONTENAC L & A,Extendicare Kingston,2616,Kingston,150.0,0,0,<5,0.99,0.99,2021-12-31,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,1576,4571,22,6147,0.003578981617048967,287,2021-12-31,2241,0.9214919562453372,0.8689448548341336,0.0
2021-12-31,2255,PETERBOROUGH,Extendicare Lakefield,2843,Lakefield,100.0,<5,0,9,1.0,1.0,2021-12-31,PETERBOROUGH COUNTY-CITY,2255.0,708,2230,28,2938,0.009530292716133424,134,2021-12-31,2255,0.8755417392549237,0.8371258954617543,0.0
2021-12-31,2244,MIDDLESEX-LONDON,Extendicare London,2173,London,170.0,<5,<5,<5,1.0,1.0,2021-12-31,MIDDLESEX-LONDON,2244.0,3269,15941,257,19210,0.013378448724622592,575,2021-12-31,2244,0.9117755897743118,0.8681208939633369,0.0
2021-12-31,2251,OTTAWA,Extendicare New Orchard Lodge,2302,Ottawa,111.0,0,0,6,1.0,1.0,2021-12-31,CITY OF OTTAWA,2251.0,7314,33921,605,41235,0.01467200194009943,1431,2021-12-31,2251,0.922032694699855,0.8710213647264007,0.0
2021-12-31,3895,TORONTO,Extendicare Scarborough,2117,Scarborough,154.0,60,14,55,0.98,0.98,2021-12-31,TORONTO,3895.0,27337,181751,3576,209088,0.017102846648301195,3899,2021-12-31,3895,0.8906731094156239,0.8493597633163299,0.0
