Report_Data_Extracted,PHU_Num,PHU,LTC_Home,LTCH_Num,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases
1/19/2022,2268,WINDSOR-ESSEX,Sun Parlor Home for Senior Citizens,M579,Leamington,206,0,<5,15
1/19/2022,2230,DURHAM,Sunnycrest Nursing Home,1013,Whitby,104,6,34,0
1/19/2022,2265,WATERLOO,Sunnyside Home,M578,Kitchener,263,27,<5,71
1/19/2022,2253,PEEL,Tall Pines Long Term Care Centre,M616,Brampton,160,<5,<5,6
1/19/2022,2263,TIMISKAMING,Teck Pioneer Residence,M619,Kirkland Lake,81,12,<5,12
1/19/2022,2227,BRANT,Telfer Place,2742,Paris,45,0,0,5
1/19/2022,3895,TORONTO,Tendercare Living Centre,2649,Scarborough,254,0,81,10
1/19/2022,4913,SOUTH WEST,Terrace Lodge,M583,Aylmer,100,<5,0,<5
1/19/2022,2266,WELLINGTON-DUFFERIN-GUELPH,The Elliott Long Term Care Residence,M633,Guelph,85,0,0,<5
1/19/2022,2257,RENFREW,The Grove Nursing Home,2699,Arnprior,96,0,0,5
1/19/2022,2246,NIAGARA,The Henley House,2909,St Catherines,160,10,0,20
1/19/2022,3895,TORONTO,The Jewish Home for the Aged,2824,North York,472,37,9,34
1/19/2022,3895,TORONTO,The Kensington Gardens,2852,Toronto,350,0,12,11
1/19/2022,4913,SOUTH WEST,The Maples Home for Seniors,2093,Tavistock,43,<5,0,<5
1/19/2022,2237,HAMILTON,The Meadows,2844,Ancaster,128,12,11,10
1/19/2022,2246,NIAGARA,The Meadows of Dorchester,M515,Niagara Falls,121,<5,<5,7
1/19/2022,3895,TORONTO,The O'Neill Centre,2631,Toronto,162,6,6,27
1/19/2022,2251,OTTAWA,The Perley and Rideau Veterans' Health Centre,3025,Ottawa,450,<5,13,<5
1/19/2022,2260,SIMCOE-MUSKOKA,The Pines,M564,Bracebridge,160,13,<5,10
1/19/2022,2251,OTTAWA,The Salvation Army Ottawa Grace Manor,2873,Ottawa,128,0,0,<5
1/19/2022,2260,SIMCOE-MUSKOKA,The Villa Care Centre,1101,Midland,114,10,0,14
1/19/2022,2265,WATERLOO,The Village at University Gates,3048,Waterloo,192,0,<5,10
1/19/2022,2268,WINDSOR-ESSEX,The Village of Aspen Lake,3037,Windsor,192,0,11,14
1/19/2022,2253,PEEL,The Village of Erin Meadows,2881,Mississauga,180,<5,20,14
1/19/2022,2244,MIDDLESEX-LONDON,The Village of Glendale Crossing,2979,London,192,39,0,21
1/19/2022,3895,TORONTO,The Village of Humber Heights,2957,Etobicoke,192,9,30,18
1/19/2022,2266,WELLINGTON-DUFFERIN-GUELPH,The Village of Riverside Glen,2915,Guelph,192,11,10,23
1/19/2022,2253,PEEL,The Village of Sandalwood Park,2859,Brampton,120,<5,0,20
1/19/2022,2236,HALTON,The Village of Tansley Woods,2854,Burlington,144,7,6,14
1/19/2022,2230,DURHAM,The Village of Taunton Mills,2902,Whitby,120,9,0,5
1/19/2022,2237,HAMILTON,The Village of Wentworth Heights,2841,Hamilton,120,<5,0,12
1/19/2022,2237,HAMILTON,The Wellington Nursing Home,2784,Hamilton,102,<5,<5,<5
1/19/2022,3895,TORONTO,The Wexford,3021,Scarborough,166,10,8,6
1/19/2022,2270,YORK REGION,The Willows Estate Nursing Home,2174,Aurora,84,<5,13,8
1/19/2022,2246,NIAGARA,The Woodlands of Sunset,M617,Welland,121,0,<5,18
1/19/2022,2268,WINDSOR-ESSEX,Tilbury Manor Nursing Home,1064,Tilbury,75,<5,0,0
1/19/2022,3895,TORONTO,Tony Stacey Centre for Veterans' Care,3001,Toronto,100,<5,20,9
1/19/2022,2242,LAMBTON,Trillium Villa Nursing Home,2217,Sarnia,152,11,0,18
1/19/2022,2265,WATERLOO,Trinity Village Care Centre,2580,Kitchener,150,5,18,26
1/19/2022,3895,TORONTO,True Davidson Acres,M586,Toronto,187,<5,<5,20
1/19/2022,2258,EASTERN ONTARIO,Tsiionkwanonhsote,2800,Akwesasne,50,<5,6,<5
1/19/2022,2253,PEEL,Tullamore Care Community,963,Brampton,159,14,12,13
1/19/2022,2253,PEEL,Tyndall Nursing Home,2656,Mississauga,151,0,35,<5
1/19/2022,3895,TORONTO,Ukrainian Canadian Care Centre,2809,Etobicoke,152,0,10,5
1/19/2022,2270,YORK REGION,Union Villa,3018,Unionville,160,<5,0,16
1/19/2022,2257,RENFREW,Valley Manor Nursing Home,2675,Barrys Bay,90,0,0,5
1/19/2022,4913,SOUTH WEST,Valleyview Home,M628,St Thomas,136,0,0,<5
1/19/2022,3895,TORONTO,Valleyview Residence,2954,North York,174,16,5,18
1/19/2022,2253,PEEL,Vera M. Davis Community Care Centre,2734,Bolton,64,7,0,7
1/19/2022,2237,HAMILTON,Victoria Gardens Long Term Care,2806,Hamilton,76,5,0,15
1/19/2022,2260,SIMCOE-MUSKOKA,Victoria Village Manor,2914,Barrie,128,<5,0,<5
1/19/2022,3895,TORONTO,Villa Colombo Homes for the Aged,3020,Toronto,391,18,34,21
1/19/2022,2270,YORK REGION,Villa Colombo Seniors Centre (Vaughan),2969,Vaughan,160,<5,26,12
1/19/2022,2253,PEEL,Villa Forum,2855,Mississauga,160,8,16,17
1/19/2022,2270,YORK REGION,Villa Leonardo Gambin,2947,Woodbridge,168,10,27,14
1/19/2022,2251,OTTAWA,Villa Marconi,2818,Ottawa,128,9,7,11
1/19/2022,2235,HALIBURTON KAWARTHA PR,Warkworth Place,2803,Warkworth,60,<5,<5,<5
1/19/2022,2242,LAMBTON,Watford Quality Care Centre,2652,Watford,63,0,0,5
1/19/2022,3895,TORONTO,Wellesley Central Place,2959,Toronto,150,<5,10,17
1/19/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Wellington Terrace Long-Term Care Home,M629,Fergus,176,8,0,6
1/19/2022,3895,TORONTO,Wesburn Manor,M612,Etobicoke,192,0,<5,24
1/19/2022,2246,NIAGARA,West Park Health Centre,1500,St Catherines,101,5,<5,<5
1/19/2022,3895,TORONTO,West Park Long Term Care Centre,2848,Toronto,200,<5,30,<5
1/19/2022,2238,HASTINGS PRINCE EDWARD,Westgate Lodge Nursing Home,2623,Belleville,88,17,<5,9
1/19/2022,3895,TORONTO,Weston Terrace Care Community,2874,Toronto,224,22,39,21
1/19/2022,3895,TORONTO,Westside,2663,Etobicoke,242,<5,50,10
1/19/2022,2249,NORTHWESTERN,Wiigwas Elder and Senior Care,2620,Kenora,96,10,<5,7
1/19/2022,2230,DURHAM,Winbourne Park,2871,Ajax,110,<5,<5,10
1/19/2022,2270,YORK REGION,Woodbridge Vista Care Community,2945,Woodbridge,224,20,32,6
1/19/2022,4913,SOUTH WEST,Woodingford Lodge - Ingersoll,M614,Ingersoll,34,0,0,<5
1/19/2022,2258,EASTERN ONTARIO,Woodland Villa,2743,Long Sault,111,<5,7,<5
1/19/2022,2260,SIMCOE-MUSKOKA,Woods Park Care Centre,2821,Barrie,123,13,0,11
1/19/2022,2236,HALTON,Wyndham Manor Long Term Care Centre,2910,Oakville,128,13,17,19
1/19/2022,2270,YORK REGION,Yee Hong Centre - Markham,2876,Markham,200,<5,<5,<5
1/19/2022,2270,YORK REGION,York Region Newmarket Health Centre,M534,Newmarket,132,0,<5,5
1/20/2022,2242,LAMBTON,Afton Park Place Long Term Care Community,2872,Sarnia,128,<5,<5,0
1/20/2022,2246,NIAGARA,"Albright Gardens Homes, Incorporated",2983,Beamsville,231,18,<5,15
1/20/2022,2237,HAMILTON,Alexander Place,2861,Waterdown,128,<5,<5,34
1/20/2022,2236,HALTON,Allendale,M536,Milton,200,<5,28,<5
1/20/2022,3895,TORONTO,Altamont Care Community,956,Scarborough,159,17,53,10
1/20/2022,2237,HAMILTON,Arbour Creek Long-Term Care Centre,2930,Hamilton,129,20,0,18
1/20/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Avalon Retirement Centre,2715,Orangeville,137,<5,0,5
1/20/2022,2268,WINDSOR-ESSEX,Banwell Gardens Care Centre,2263,Windsor,142,<5,23,7
1/20/2022,2265,WATERLOO,Barnswallow Place Care Community,2830,Elmira,96,5,0,8
1/20/2022,2260,SIMCOE-MUSKOKA,Bay Haven Nursing Home,2657,Collingwood,60,<5,<5,<5
1/20/2022,2243,"LEEDS,GRENVILLE,LANARK",Bayfield Manor,2772,Kemptville,66,0,0,<5
1/20/2022,2237,HAMILTON,BayWoods Place,2581,Hamilton,128,<5,<5,9
1/20/2022,2246,NIAGARA,Bella Senior Care Residences,2890,Niagara Falls,160,12,6,11
1/20/2022,3895,TORONTO,Belmont House,2985,Toronto,140,5,0,35
1/20/2022,2238,HASTINGS PRINCE EDWARD,Belmont Long Term Care Facility,2901,Belleville,128,0,0,<5
1/20/2022,3895,TORONTO,Bendale Acres,M504,Scarborough,302,18,<5,43
1/20/2022,2268,WINDSOR-ESSEX,Berkshire Care Centre,2541,Windsor,231,<5,16,13
1/20/2022,3895,TORONTO,Better Living at Thompson House,3017,North York,136,<5,<5,15
1/20/2022,2236,HALTON,Billings Court Manor,2938,Burlington,160,11,<5,14
1/20/2022,2237,HAMILTON,Blackadar Continuing Care Centre,2641,Dundas,80,<5,<5,<5
1/20/2022,2270,YORK REGION,Bloomington Cove Care Community,2697,Stouffville,113,16,0,18
1/20/2022,2260,SIMCOE-MUSKOKA,Bob Rumball Home for The Deaf,2967,Barrie,64,0,0,<5
1/20/2022,2260,SIMCOE-MUSKOKA,Bradford Valley Care Community,2905,Bradford,246,10,15,27
1/20/2022,2227,BRANT,Brierwood Gardens,2678,Brantford,79,58,0,8
1/20/2022,2236,HALTON,Burloak,2857,Burlington,144,43,<5,14
1/20/2022,2253,PEEL,Burton Manor,2953,Brampton,128,0,23,16
1/20/2022,2253,PEEL,Camilla Care Community,2472,Mississauga,236,6,68,8
1/20/2022,2258,EASTERN ONTARIO,Caressant Care Bourget,1160,Bourget,56,0,0,9
1/20/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Fergus Nursing Home,2603,Fergus,87,0,0,<5
1/20/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Caressant Care Harriston,2595,Harriston,89,0,0,<5
1/20/2022,2235,HALIBURTON KAWARTHA PR,Caressant Care Lindsay Nursing Home,2701,Lindsay,124,6,0,5
1/20/2022,2238,HASTINGS PRINCE EDWARD,Caressant Care Marmora,2718,Marmora,84,0,0,11
1/20/2022,2235,HALIBURTON KAWARTHA PR,Caressant Care on McLaughlin Road,2916,Lindsay,96,<5,18,<5
1/20/2022,2251,OTTAWA,Carleton Lodge,M508,Nepean,161,5,0,9
1/20/2022,2251,OTTAWA,Carlingview Manor,2420,Ottawa,303,8,61,8
1/20/2022,2235,HALIBURTON KAWARTHA PR,Case Manor Care Community,958,Bobcaygeon,96,<5,0,<5
1/20/2022,2247,NORTH BAY-PARRY SOUND,Cassellholme,M509,North Bay,240,6,0,13
1/20/2022,3895,TORONTO,Castleview Wychwood Towers,M510,Toronto,456,10,<5,49
1/20/2022,2253,PEEL,Cawthra Gardens,2912,Mississauga,192,5,<5,13
1/20/2022,3895,TORONTO,Cedarvale Terrace,2591,Toronto,218,5,9,13
1/20/2022,2251,OTTAWA,Centre d'Accueil Champlain,M511,Vanier,160,21,<5,14
1/20/2022,2258,EASTERN ONTARIO,Centre d'Accueil Roger Seguin,2988,Clarence Creek,113,23,<5,7
1/20/2022,2270,YORK REGION,Chartwell Aurora Long Term Care Residence,2630,Aurora,235,7,11,15
1/20/2022,2236,HALTON,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,175,7,5,5
1/20/2022,2265,WATERLOO,Chartwell Elmira Long Term Care Residence,2471,Elmira,48,0,0,<5
1/20/2022,3895,TORONTO,Chartwell Gibson Long Term Care Residence,2556,North York,202,<5,26,12
1/20/2022,2244,MIDDLESEX-LONDON,Chartwell Parkhill Long Term Care Residence,2632,Parkhill,64,<5,0,7
1/20/2022,2270,YORK REGION,Chartwell Pine Grove Long Term Care Residence,2808,Woodbridge,96,0,11,9
1/20/2022,2268,WINDSOR-ESSEX,Chartwell Royal Oak Long Term Care Residence,2939,Kingsville,160,<5,0,6
1/20/2022,3895,TORONTO,Chartwell Trilogy Long Term Care Residence,2899,Scarborough,197,<5,12,<5
1/20/2022,2236,HALTON,Chartwell Waterford Long Term Care Residence,2908,Oakville,168,19,16,7
1/20/2022,2253,PEEL,Chartwell Wenleigh Long Term Care Residence,2833,Mississauga,161,<5,0,9
1/20/2022,3895,TORONTO,Chartwell Westbury Long Term Care Residence,2943,Etobicoke,187,7,26,15
1/20/2022,2265,WATERLOO,Chartwell Westmount Long Term Care Residence,2880,Kitchener,160,<5,19,7
1/20/2022,3895,TORONTO,Chartwell White Eagle Long Term Care Residence,2583,Toronto,56,0,14,<5
1/20/2022,2237,HAMILTON,Chartwell Willowgrove Long Term Care Residence,2921,Ancaster,169,7,19,<5
1/20/2022,2230,DURHAM,Chartwell Wynfield Long Term Care Residence,2885,Oshawa,172,<5,0,<5
1/20/2022,3895,TORONTO,Cheltenham Care Community,922,North York,170,17,6,23
1/20/2022,3895,TORONTO,Chester Village,2970,Toronto,203,0,0,14
1/20/2022,2237,HAMILTON,Clarion Nursing Home,2721,Stoney Creek,100,7,<5,18
1/20/2022,2260,SIMCOE-MUSKOKA,Collingwood Nursing Home,2781,Collingwood,64,0,0,<5
1/20/2022,2253,PEEL,Cooksville Care Centre,2124,Mississauga,192,0,21,17
1/20/2022,3895,TORONTO,Copernicus Lodge,2937,Toronto,228,6,22,35
1/20/2022,2240,CHATHAM-KENT,Copper Terrace,1115,Chatham,138,<5,0,<5
1/20/2022,2244,MIDDLESEX-LONDON,Country Terrace,907,Komoka,120,<5,26,<5
1/20/2022,3895,TORONTO,Craiglee Nursing Home,2503,Scarborough,169,<5,29,7
1/20/2022,2260,SIMCOE-MUSKOKA,Creedan Valley Care Community,2633,Creemore,95,0,0,<5
1/20/2022,2236,HALTON,Creek Way Village,M623,Burlington,144,21,<5,10
1/20/2022,2246,NIAGARA,Crescent Park Lodge,2587,Fort Erie,68,0,14,<5
1/20/2022,3895,TORONTO,Cummer Lodge,M512,North York,391,9,<5,12
1/20/2022,2246,NIAGARA,Deer Park Villa,M611,Grimsby,40,<5,0,5
1/20/2022,3895,TORONTO,Deerwood Creek Care Community,2837,Etobicoke,160,8,<5,13
1/20/2022,2234,HALDIMAND-NORFOLK,Delhi Long Term Care Centre,2660,Delhi,60,13,0,13
1/20/2022,3895,TORONTO,Dom Lipa,2794,Etobicoke,66,7,0,12
1/20/2022,2246,NIAGARA,Douglas H. Rapelje Lodge,M604,Welland,120,0,9,6
1/20/2022,3895,TORONTO,Downsview Long Term Care Centre,1041,North York,252,5,65,25
1/20/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Dufferin Oaks,M516,Shelburne,160,0,0,10
1/20/2022,2237,HAMILTON,Dundurn Place Care Centre,2739,Hamilton,201,14,<5,5
1/20/2022,2270,YORK REGION,Eagle Terrace,2240,Newmarket,70,0,<5,7
1/20/2022,2244,MIDDLESEX-LONDON,Earls Court Village,3047,London,128,11,0,24
1/20/2022,3895,TORONTO,Eatonville Care Centre,2468,Etobicoke,247,<5,42,13
1/20/2022,2266,WELLINGTON-DUFFERIN-GUELPH,Eden House Nursing Home,2777,Guelph,58,0,0,6
1/20/2022,2234,HALDIMAND-NORFOLK,Edgewater Gardens Long Term Care Centre,2963,Dunnville,64,5,<5,<5
1/20/2022,4913,SOUTH WEST,Elgin Manor,M518,St Thomas,90,<5,0,<5
1/20/2022,2270,YORK REGION,Elginwood,2869,Richmond Hill,124,5,0,15
1/20/2022,2261,SUDBURY,Elizabeth Centre,2868,Val Caron,128,0,0,20
1/20/2022,3895,TORONTO,Elm Grove Living Centre,2515,Toronto,126,5,19,11
1/20/2022,2244,MIDDLESEX-LONDON,Elmwood Place,3054,London,128,<5,0,7
1/20/2022,2253,PEEL,Erin Mills Lodge Nursing Home,2736,Mississauga,86,<5,19,<5
1/20/2022,2253,PEEL,Extendicare Brampton,2847,Brampton,150,7,<5,5
1/20/2022,2261,SUDBURY,Extendicare Falconbridge,2590,Sudbury,234,8,<5,<5
1/20/2022,3895,TORONTO,Extendicare Guildwood,2164,Scarborough,169,12,48,36
1/20/2022,2237,HAMILTON,Extendicare Hamilton,2858,Hamilton,160,10,0,14
1/20/2022,2255,PETERBOROUGH,Extendicare Lakefield,2843,Lakefield,100,<5,0,9
1/20/2022,2251,OTTAWA,Extendicare Laurier Manor,2665,Gloucester,242,46,28,42
1/20/2022,2244,MIDDLESEX-LONDON,Extendicare London,2173,London,170,8,5,9
1/20/2022,2251,OTTAWA,Extendicare Medex,2579,Ottawa,193,19,<5,13
1/20/2022,2253,PEEL,Extendicare Mississauga,2884,Mississauga,140,14,11,5
1/20/2022,2251,OTTAWA,Extendicare New Orchard Lodge,2302,Ottawa,111,<5,0,<5
1/20/2022,2230,DURHAM,Extendicare Oshawa,2439,Oshawa,175,<5,0,20
1/20/2022,3895,TORONTO,Extendicare Rouge Valley,2883,Toronto,192,5,12,21
1/20/2022,3895,TORONTO,Extendicare Scarborough,2117,Scarborough,154,55,14,39
1/20/2022,2268,WINDSOR-ESSEX,Extendicare Southwood Lakes,2842,Windsor,150,<5,0,15
1/20/2022,2246,NIAGARA,Extendicare St. Catharines,2321,St Catherines,153,<5,43,33
1/20/2022,2251,OTTAWA,Extendicare Starwood,2485,Nepean,192,0,26,<5
1/20/2022,2268,WINDSOR-ESSEX,Extendicare Tecumseh,2904,Tecumseh,128,<5,13,12
1/20/2022,2256,PORCUPINE,Extendicare Timmins,3044,Timmins,180,<5,0,21
1/20/2022,2251,OTTAWA,Extendicare West End Villa,2709,Ottawa,242,<5,18,<5
1/20/2022,2261,SUDBURY,Extendicare York,2604,Sudbury,288,78,<5,24
1/20/2022,2255,PETERBOROUGH,Fairhaven,M520,Peterborough,256,0,<5,8
1/20/2022,2241,KINGSTON FRONTENAC L & A,Fairmount Home for the Aged,M521,Glenburnie,128,<5,0,0
1/20/2022,2260,SIMCOE-MUSKOKA,Fairvern Nursing Home,2708,Huntsville,76,23,0,9
1/20/2022,2243,"LEEDS,GRENVILLE,LANARK",Fairview Manor,2973,Almonte,112,7,0,5
1/20/2022,3895,TORONTO,Fairview Nursing Home,2723,Toronto,108,<5,14,10
1/20/2022,2242,LAMBTON,Fiddick's Nursing Home,2673,Petrolia,128,6,0,23
1/20/2022,3895,TORONTO,Fieldstone Commons Care Community,2906,Scarborough,224,13,5,26
1/20/2022,2261,SUDBURY,Finlandia Hoivakoti Nursing Home,2829,Sudbury,112,35,<5,22
1/20/2022,2265,WATERLOO,Forest Heights,2707,Kitchener,240,7,51,10
1/20/2022,2251,OTTAWA,Forest Hill,2834,Kanata,160,12,<5,5
1/20/2022,3895,TORONTO,Fountain View Care Community,2836,Toronto,158,6,21,7
1/20/2022,2227,BRANT,Fox Ridge Care Community,2570,Brantford,122,20,<5,12
1/20/2022,2256,PORCUPINE,Foyer Des Pionniers,2940,Hearst,67,7,0,9
1/20/2022,2258,EASTERN ONTARIO,Foyer St-Viateur Nursing Home,2746,Limoges,57,<5,<5,<5
1/20/2022,3895,TORONTO,Fudger House,M524,Toronto,250,5,13,16
1/20/2022,2246,NIAGARA,Garden City Manor,2364,St Catherines,200,<5,25,21
1/20/2022,3895,TORONTO,Garden Court Nursing Home,1133,Etobicoke,45,0,10,<5
1/20/2022,2251,OTTAWA,Garden Terrace,2882,Kanata,160,6,0,13
1/20/2022,2251,OTTAWA,Garry J. Armstrong Home,M622,Ottawa,180,11,0,21
1/20/2022,2260,SIMCOE-MUSKOKA,Georgian Manor Home for the Aged,M527,Penetanguishene,146,0,0,<5
1/20/2022,2246,NIAGARA,Gilmore Lodge,M528,Fort Erie,80,<5,9,9
1/20/2022,2251,OTTAWA,Glebe Centre,2811,Ottawa,254,<5,<5,33
1/20/2022,2230,DURHAM,Glen Hill Strathaven,2605,Bowmanville,158,15,0,17
1/20/2022,2258,EASTERN ONTARIO,Glen-Stor-Dun Lodge,M529,Cornwall,132,13,<5,33
1/20/2022,2235,HALIBURTON KAWARTHA PR,Golden Plough Lodge,M531,Cobourg,151,0,0,5
1/20/2022,2265,WATERLOO,Golden Years Nursing Home,1033,Cambridge,88,5,<5,29
1/20/2022,2260,SIMCOE-MUSKOKA,Good Samaritan Nursing Home,2588,Alliston,64,<5,0,9
1/20/2022,2253,PEEL,Grace Manor,2942,Brampton,120,<5,12,29
1/20/2022,2237,HAMILTON,Grace Villa Nursing Home,2741,Hamilton,184,<5,44,5
1/20/2022,2234,HALDIMAND-NORFOLK,Grandview Lodge / Dunnville,M532,Dunnville,128,6,0,5
1/20/2022,2233,GREY-BRUCE,Grey Gables Home for the Aged,M606,Markdale,66,0,0,5
1/20/2022,2260,SIMCOE-MUSKOKA,Grove Park Home For Senior Citizens,2950,Barrie,143,12,0,15
1/20/2022,3895,TORONTO,Harmony Hills Care Community,2832,Toronto,160,9,11,28
1/20/2022,3895,TORONTO,Harold and Grace Baker Centre,2732,Toronto,120,0,17,13
1/20/2022,2238,HASTINGS PRINCE EDWARD,Hastings Centennial Manor,M537,Bancroft,110,<5,0,6
1/20/2022,2238,HASTINGS PRINCE EDWARD,Hastings Manor Home for the Aged,M538,Belleville,253,0,<5,10
1/20/2022,2253,PEEL,Hawthorn Woods Care Community,2887,Brampton,160,<5,31,21
1/20/2022,3895,TORONTO,Hawthorne Place Care Centre,2586,North York,269,<5,51,22
1/20/2022,2258,EASTERN ONTARIO,Heartwood,2088,Cornwall,118,19,0,11
1/20/2022,3895,TORONTO,Hellenic Care for Seniors (Toronto),2798,Toronto,81,<5,5,5
1/20/2022,3895,TORONTO,Hellenic Home - Scarborough,2941,Scarborough,128,<5,21,25
1/20/2022,2244,MIDDLESEX-LONDON,Henley Place,3045,London,192,<5,0,9
1/20/2022,2237,HAMILTON,Heritage Green Nursing Home,2776,Stoney Creek,167,14,6,12
1/20/2022,2268,WINDSOR-ESSEX,Heron Terrace Long Term Care Community,2898,Windsor,140,<5,25,12
1/20/2022,2260,SIMCOE-MUSKOKA,Hillcrest Village Care Centre,2828,Midland,164,<5,0,13
1/20/2022,2251,OTTAWA,Hillel Lodge,3029,Ottawa,121,8,<5,7
1/20/2022,2230,DURHAM,Hillsdale Estates,M539,Oshawa,300,12,8,7
1/20/2022,2230,DURHAM,Hillsdale Terraces,M630,Oshawa,200,12,13,<5
1/20/2022,2254,PERTH,Hillside Manor,1975,Stratford,90,0,0,<5
1/20/2022,2262,THUNDER BAY,Hogarth Riverview Manor,2923,Thunder Bay,543,<5,0,0
1/20/2022,2235,HALIBURTON KAWARTHA PR,Hope Street Terrace,2639,Port Hope,97,<5,5,<5
1/20/2022,3895,TORONTO,Humber Valley Terrace,2716,Etobicoke,158,<5,36,<5
1/20/2022,2268,WINDSOR-ESSEX,Huron Lodge Long Term Care Home,M631,Windsor,224,7,9,29
1/20/2022,2237,HAMILTON,Idlewyld Manor,2931,Hamilton,192,<5,<5,<5
1/20/2022,2268,WINDSOR-ESSEX,Iler Lodge,2129,Essex,104,15,<5,15
1/20/2022,3895,TORONTO,Ina Grafton Gage Home,3034,Scarborough,128,6,31,5
1/20/2022,2260,SIMCOE-MUSKOKA,IOOF Seniors Home,2993,Barrie,182,18,0,14
1/20/2022,2227,BRANT,Iroquois Lodge Nursing Home,2724,Ohsweken,50,8,<5,21
1/20/2022,3895,TORONTO,Isabel and Arthur Meighen Manor,3031,Toronto,168,37,48,23
1/20/2022,2227,BRANT,John Noble Home,M544,Brantford,156,<5,0,17
1/20/2022,3895,TORONTO,Kennedy Lodge,2654,Scarborough,289,35,41,6
1/20/2022,2270,YORK REGION,King City Lodge Nursing Home,2113,King City,36,0,11,<5
1/20/2022,2254,PERTH,Kingsway Lodge Nursing Home,2726,St Marys,63,<5,0,6
1/20/2022,3895,TORONTO,Kipling Acres,M545,Etobicoke,337,5,17,9
1/20/2022,2254,PERTH,Knollcrest Lodge,2996,Milverton,80,0,<5,5
1/20/2022,2270,YORK REGION,Kristus Darzs Latvian Home,2997,Woodbridge,100,12,13,17
1/20/2022,3895,TORONTO,Labdara Lithuanian Nursing Home,2860,Etobicoke,90,<5,<5,0
1/20/2022,3895,TORONTO,Lakeshore Lodge,M595,Etobicoke,150,15,14,17
1/20/2022,3895,TORONTO,Lakeside Long Term Care Centre,2929,Toronto,128,<5,6,22
1/20/2022,2230,DURHAM,Lakeview Manor,M546,Beaverton,149,0,0,10
1/20/2022,2265,WATERLOO,Lanark Heights Long Term Care Centre,2917,Kitchener,160,0,<5,19
1/20/2022,2243,"LEEDS,GRENVILLE,LANARK",Lanark Lodge,M548,Perth,163,0,0,14
1/20/2022,2270,YORK REGION,Langstaff Square Care Community,2907,Richmond Hill,160,0,0,14
1/20/2022,2266,WELLINGTON-DUFFERIN-GUELPH,LaPointe-Fisher Nursing Home,2358,Guelph,92,<5,<5,13
1/20/2022,2260,SIMCOE-MUSKOKA,Leacock Care Centre,2835,Orillia,145,5,0,7
1/20/2022,2268,WINDSOR-ESSEX,Leamington Mennonite Home Long Term Care Residence,3035,Leamington,84,7,0,10
1/20/2022,2233,GREY-BRUCE,Lee Manor Home,M549,Owen Sound,150,<5,0,7
1/20/2022,2246,NIAGARA,Linhaven,M551,St Catherines,248,32,0,61
1/20/2022,2270,YORK REGION,Mackenzie Health Long Term Care Facility,2825,Richmond Hill,170,10,<5,34
1/20/2022,2253,PEEL,Malton Village Long Term Care Centre,M618,Mississauga,160,<5,<5,13
1/20/2022,4913,SOUTH WEST,Maple Manor Nursing Home,1049,Tillsonburg,107,<5,20,5
1/20/2022,2233,GREY-BRUCE,Maple View,2690,Owen Sound,29,<5,0,5
1/20/2022,2236,HALTON,Maple Villa Long Term Care Centre,2408,Burlington,93,15,<5,6
1/20/2022,2270,YORK REGION,Markhaven,2924,Markham,96,0,17,5
1/20/2022,2242,LAMBTON,Marshall Gowland Manor,M613,Sarnia,126,0,0,10
1/20/2022,2258,EASTERN ONTARIO,Maxville Manor,3000,Maxville,122,9,0,8
1/20/2022,3895,TORONTO,Maynard Nursing Home,2211,Toronto,77,0,<5,7
1/20/2022,2244,MIDDLESEX-LONDON,McCormick Home,2965,London,160,<5,0,11
1/20/2022,2244,MIDDLESEX-LONDON,Meadow Park (London),2643,London,126,0,<5,8
1/20/2022,3895,TORONTO,Midland Gardens Care Community,2789,Scarborough,299,6,44,11
1/20/2022,2260,SIMCOE-MUSKOKA,Mill Creek Care Centre,2981,Barrie,160,6,0,11
1/20/2022,2246,NIAGARA,Millennium Trail Manor,2948,Niagara Falls,160,<5,25,5
1/20/2022,2253,PEEL,Mississauga Long Term Care Facility,1078,Mississauga,55,<5,0,9
1/20/2022,3895,TORONTO,Mon Sheong Home for the Aged,3002,Toronto,105,0,33,9
1/20/2022,2270,YORK REGION,Mon Sheong Richmond Hill Long Term Care Centre,2897,Richmond Hill,192,<5,<5,<5
1/20/2022,2270,YORK REGION,Mon Sheong Stouffville Long-Term Care Centre,3055,Stouffville,320,<5,0,7
1/20/2022,2251,OTTAWA,Montfort,2886,Ottawa,128,30,30,8
1/20/2022,2244,MIDDLESEX-LONDON,Mount Hope Centre for Long Term Care,C596,London,394,0,5,<5
1/20/2022,2236,HALTON,Mount Nemo Christian Nursing Home,2577,Burlington,61,<5,8,<5
1/20/2022,2260,SIMCOE-MUSKOKA,Muskoka Landing,2840,Huntsville,94,23,<5,13
1/20/2022,2260,SIMCOE-MUSKOKA,Muskoka Shores Care Community,2819,Gravenhurst,207,8,<5,12
1/20/2022,2246,NIAGARA,"Niagara Health System, Welland Hospital Site, Extended Care Unit",2607,Welland,115,0,0,13
